representabilitate;representabilitate;sb
representante;representante;sb
representar;representar;vb
representation;representation;sb
representative;representative;adj
representativitate;representativitate;sb
representator;representator;sb
repressibile;repressībile;adj
repression;repression;sb
repressive;repressive;adj
repressor;repressor;sb
reprimenda;reprimenda;sb
reprimendar;reprimendar;vb
reprimer;reprimer;vb
reprimibile;reprimībile;adj
reprincipiar;reprincipiar;vb
reprisa;reprisa;sb
reprobabile;reprobābile;adj
reprobar;reprobar;vb
reprobate;reprobate;adj
reprobation;reprobation;sb
reprobative;reprobative;adj
reprobato;reprobato;sb
reprobator;reprobator;sb
reprobatori;reprobatori;adj
reprochabile;reprośhābile;adj
reprochar;reprośhar;vb
reproche;reprośhe;sb
reproducer;reproducer;vb
reproducibile;reproducībile;adj
reproducibilitate;reproducibilitate;sb
reproduction;reproduction;sb
reproductive;reproductive;adj
reproductor;reproductor;adj
reprogrammar;reprogrammar;vb
reprogrammation;reprogrammation;sb
reprographar;reprographar;vb
reprographia;reprographīa;sb
reprographic;reprogrāphic;adj
reprographo;reprōgrapho;sb
repromitter;repromitter;vb
reproponer;reproponer;vb
reprovocar;reprovocar;vb
reps;reps;sb
reptante;reptante;adj
reptar;reptar;vb
reptation;reptation;sb
reptatori;reptatori;adj
reptile;reptile;adj
reptile;reptile;sb
republica;repūblica;sb
republican;republican;adj
republicanisar;republicanisar;vb
republicanisation;republicanisation;sb
republicanismo;republicanismo;sb
republicano;republicano;sb
republicar;republicar;vb
republicar;republicar;vb
republication;republication;sb
repudiabile;repudiābile;adj
repudiar;repudiar;vb
repudiation;repudiation;sb
repudiator;repudiator;sb
repudio;repudio;sb
repugnante;repugnante;adj
repugnantia;repugnantia;sb
repugnar;repugnar;vb
repugnatori;repugnatori;adj
repulsa;repulsa;sb
repulsar;repulsar;vb
repulsion;repulsion;sb
repulsive;repulsive;adj
repurificar;repurificar;vb
reputar;reputar;vb
reputate;reputate;adj
reputation;reputation;sb
requalificar;requalificar;vb
requalification;requalification;sb
requesta;requesta;sb
requestar;requestar;vb
requiem;rēquiem;sb
requiescat in pace;requiēscat in pace;
requirente;requirente;sb
requirer;requirer;vb
requirimento;requirimento;sb
requisite;requisite;adj
requisition;requisition;sb
requisitionar;requisitionar;vb
requisito;requisito;sb
requisitorio;requisitorio;sb
reraffinar;reraffinar;vb
rerumper;rerumper;vb
resacca;resacca;sb
resalar;resalar;vb
resalutar;resalutar;vb
resalvar;resalvar;vb
resanguinar;resanguinar;vb
rescinder;rescinder;vb
rescindibile;rescindībile;adj
rescindibilitate;rescindibilitate;sb
rescissibile;rescissībile;adj
rescission;rescission;sb
rescissori;rescissori;adj
rescriber;rescriber;vb
rescripto;rescripto;sb
resecar;resecar;vb
resection;resection;sb
resectoscopio;resectoscopio;sb
reseda;reseda;sb
resedaceas;resedāceas;sb pl
resedacee;resedacee;adj
reseminar;reseminar;vb
resentimento;resentimento;sb
resentir;resentir;vb
reserpina;reserpina;sb
reserva;reserva;sb
reservar;reservar;vb
reservate;reservate;adj
reservation;reservation;sb
reservir;reservir;vb
reservista;reservista;sb
reservoir;reservoir;sb
residente;residente;adj
residente;residente;sb
residentia;residentia;sb
residential;residential;adj
resider;resider;vb
residual;residual;adj
residuari;residuari;adj
residue;residue;adj
residuo;residuo;sb
resigillar;resigillar;vb
resignar;resignar;vb
resignation;resignation;sb
resiliente;resiliente;adj
resilientia;resilientia;sb
resimilante;resimilante;adj
resimilantia;resimilantia;sb
resimilar;resimilar;vb
resina;resina;sb
resinar;resinar;vb
resinato;resinato;sb
resinic;resīnic;sb
resinifere;resinīfere;adj
resinificar;resinificar;vb
resinification;resinification;sb
resiniforme;resiniforme;adj
resinite;resinite;sb
resinose;resinose;adj
resinose;resinose;sb
resinosis;resinōsis;sb
resipiscentia;resipiscentia;sb
resistente;resistente;adj
resistentia;resistentia;sb
resister;resister;vb
resistibile;resistībile;adj
resistibilitate;resistibilitate;sb
resistive;resistive;adj
resistivitate;resistivitate;sb
resocialisar;resocialisar;vb
resocialisation;resocialisation;sb
resolear;resolear;vb
resolubile;resolūbile;adj
resolubilitate;resolubilitate;sb
resolute;resolute;adj
resolution;resolution;sb
resolutive;resolutive;adj
resolutori;resolutori;adj
resolvente;resolvente;adj
resolvente;resolvente;sb
resolver;resolver;sb
resonante;resonante;adj
resonantia;resonantia;sb
resonar;resonar;vb
resonation;resonation;sb
resonator;resonator;sb
resorber;resorber;vb
resorcina;resorcina;sb
resorcinol;resorcinol;sb
resorption;resorption;sb
resortir;resortir;vb
resorto;resorto;sb
respectabile;respectābile;adj
respectabilitate;respectabilitate;sb
respectar;respectar;vb
respective;respective;adj
respecto;respecto;sb
respectuose;respectuose;adj
respicer;respicer;vb
respirabile;respirābile;adj
respirabilitate;respirabilitate;sb
respirar;respirar;vb
respiration;respiration;sb
respirator;respirator;sb
respiratori;respiratori;adj
respirometria;respirometrīa;sb
respirometric;respiromētric;adj
respirometro;respirōmetro;sb
resplendente;resplendente;adj
resplendentia;resplendentia;sb
resplender;resplender;vb
respondente;respondente;adj
responder;responder;vb
responditor;responditor;sb
responsa;responsa;sb
responsabile;responsābile;adj
responsabilisar;responsabilisar;vb
responsabilisation;responsabilisation;sb
responsabilitate;responsabilitate;sb
responsive;responsive;adj
responso;responso;sb
responsorio;responsorio;sb
resposar;resposar;vb
ressource;ressurse;sb
restabilimento;restabilimento;sb
restabilir;restabilir;vb
restablimento;restablimento;sb
restablir;restablir;vb
restante;restante;adj
restante;restante;sb
restar;restar;vb
restaurabile;restaurābile;adj
restaurabilitate;restaurabilitate;sb
restaurant;restaurant;sb
restaurante;restaurante;adj
restaurante;restaurante;sb
restaurar;restaurar;vb
restauration;restauration;sb
restaurative;restaurative;adj
restaurator;restaurator;sb
restauribile;restaurībile;adj
restituer;restituer;vb
restituibile;restituībile;adj
restitution;restitution;sb
restitutor;restitutor;sb
restitutori;restitutori;adj
restive;restive;adj
resto;resto;sb
restriction;restriction;sb
restrictive;restrictive;adj
restringer;restringer;vb
restringimento;restringimento;sb
restringitor;restringitor;sb
restructurar;restructurar;vb
restructuration;restructuration;sb
restuccar;restuccar;vb
restudiar;restudiar;vb
resultante;resultante;adj
resultante;resultante;sb
resultar;resultar;vb
resultato;resultato;sb
résumé;résumē;sb
resumer;resumer;vb
resumitor;resumitor;sb
resurger;resurger;vb
resurgimento;resurgimento;sb
resurrection;resurrection;sb
resurrectional;resurrectional;adj
resuscitar;resuscitar;vb
resuscitation;resuscitation;sb
resuscitor;resuscitor;sb
retabulo;retabulo;sb
retaliar;retaliar;vb
retaliation;retaliation;sb
retalio;retalio;sb
retardamento;retardamento;sb
retardar;retardar;vb
retardatario;retardatario;sb
retardate;retardate;adj
retardation;retardation;sb
retardative;retardative;adj
retardator;retardator;sb
retardatori;retardatori;adj
retardo;retardo;sb
retata;retata;sb
rete;rete;sb
retelephonar;retelephonar;vb
retemperar;retemperar;vb
retener;retener;vb
retenibile;retenībile;adj
retention;retention;sb
retentive;retentive;adj
retentivitate;retentivitate;sb
retentor;retentor;sb
retiario;retiario;sb
reticente;reticente;adj
reticentia;reticentia;sb
reticular;reticular;adj
reticular;reticular;vb
reticulate;reticulate;adj
reticulation;reticulation;sb
reticulina;reticulina;sb
reticulo;retīculo;sb
reticulocyto;reticulocyto;sb
reticuloendothelial;reticuloendothelial;adj
reticulosarcoma;reticulosarcoma;sb
retiforme;retiforme;adj
retina;rētina;sb
retinaculo;retināculo;sb
retinic;retīnic;adj
retinite;retinite;sb
retinitis;retinītis;sb
retinopathia;retinopathīa;sb
retinoscopia;retinoscopīa;sb
retinoscopic;retinoscōpic;adj
retinoscopio;retinoscopio;sb
retirabile;retirābile;sb
retirada;retirada;sb
retiramento;retiramento;sb
retirar;retirar;vb
retiro;retiro;sb
retoccar;retoccar;vb
retoccator;retoccator;sb
retocco;retocco;sb
retornabile;retornābile;adj
retornar;retornar;vb
retorno;retorno;sb
retorquer;retorquer;vb
retorsion;retorsion;sb
retorsive;retorsive;adj
retorta;retorta;sb
retraciar;retraciar;vb
retractabile;retractābile;adj
retractabilitate;retractabilitate;sb
retractar;retractar;vb
retractile;retractile;adj
retractilitate;retractilitate;sb
retraction;retraction;sb
retractive;retractive;adj
retraducer;retraducer;vb
retraduction;retraduction;sb
retraher;retraher;vb
retraite;retraite;sb
retranscriber;retranscriber;vb
retranscription;retranscription;sb
retransfusion;retransfusion;sb
retransmission;retransmission;sb
retransmissor;retransmissor;sb
retransmitter;retransmitter;vb
retransplantation;retransplantation;sb
retransversar;retransversar;vb
retribuer;retribuer;vb
retribution;retribution;sb
retro;retro;adv
retroaction;retroaction;sb
retroactive;retroactive;adj
retroactivitate;retroactivitate;sb
retroager;retroager;vb
retroceder;retroceder;vb
retrocession;retrocession;sb
retrocessive;retrocessive;adj
retrococina;retrococina;sb
retrodatar;retrodatar;vb
retrofeudo;retrofeudo;sb
retroflexe;retroflexe;adj
retroflexion;retroflexion;sb
retrogradar;retrogradar;vb
retrogradation;retrogradation;sb
retrograde;retrōgrade;adj
retrogression;retrogression;sb
retroguarda;retroguarda;sb
retrogusto;retrogusto;sb
retrolingual;retrolingual;adj
retronasal;retronasal;adj
retropedal;retropedal;sb
retropedalage;retropedalaje;sb
retropedalar;retropedalar;vb
retroposition;retroposition;sb
retroprojector;retroprojector;sb
retrorectal;retrorectal;adj
retrorocchetta;retrorocchetta;sb
retrosaltar;retrosaltar;vb
retrosapor;retrosapor;sb
retrospection;retrospection;sb
retrospectiva;retrospectiva;sb
retrospective;retrospective;adj
retrospecto;retrospecto;sb
retrovabile;retrovābile;adj
retrovar;retrovar;vb
retrovender;retrovender;vb
retrovendita;retrovēndita;sb
retroversion;retroversion;sb
retroviral;retroviral;adj
retrovirus;retrovīrus;sb
retrovisive;retrovisive;adj
retrovisor;retrovisor;sb
returbar;returbar;vb
reunificar;reunificar;vb
reunification;reunification;sb
reunion;reunion;sb
reunir;reunir;vb
reusabile;reusābile;adj
reusar;reusar;vb
reutilisabile;reutilisābile;adj
reutilisar;reutilisar;vb
reutilisation;reutilisation;sb
revaccinar;revaccinar;vb
revaccination;revaccination;sb
revalidar;revalidar;vb
revalidation;revalidation;sb
revalorisar;revalorisar;vb
revalorisation;revalorisation;sb
revalutar;revalutar;vb
revalutation;revalutation;sb
revanchar;revanśhar;vb
revanche;revanśhe;sb
revanchismo;revanśhismo;sb
revanchista;revanśhista;adj
revanchista;revanśhista;sb
revascularisar;revascularisar;vb
revascularisation;revascularisation;sb
revelabile;revelābile;adj
revelabilitate;revelabilitate;sb
revelamento;revelamento;sb
revelar;revelar;vb
revelate;revelate;adj
revelation;revelation;sb
revelator;revelator;adj
revelator;revelator;sb
reveller;reveller;vb
revender;revender;vb
revendibile;revendībile;adj
revendibilitate;revendibilitate;sb
revendita;revēndita;sb
revenditor;revenditor;sb
revenir;revenir;vb
reverberar;reverberar;vb
reverberation;reverberation;sb
reverbero;revērbero;sb
reverende;reverende;adj
reverendissime;reverendīssime;adj
reverendo;reverendo;sb
reverente;reverente;adj
reverentia;reverentia;sb
reverentiose;reverentiose;adj
reverentiosemente;reverentiosemente;adv
reverer;reverer;vb
revergoniar;revergoniar;vb, reflex
rêverie;rêverīē;sb
reverificar;reverificar;vb
revernissar;revernissar;vb
reverse;reverse;adj
reversibile;reversībile;adj
reversibilitate;reversibilitate;sb
reversiflor;reversiflor;adj
reversion;reversion;sb
reverso;reverso;sb
reverter;reverter;vb
revestimento;revestimento;sb
revestir;revestir;vb
revibrar;revibrar;vb
revider;revider;vb
revigorar;revigorar;vb
revigoration;revigoration;sb
revincer;revincer;vb
revindicar;revindicar;vb
revindication;revindication;sb
revindicative;revindicative;adj
revindicator;revindicator;adj
revindicator;revindicator;sb
revisar;revisar;vb
revision;revision;sb
revisional;revisional;adj
revisionismo;revisionismo;sb
revisionista;revisionista;adj
revisionista;revisionista;sb
revisionistic;revisionīstic;adj
revisitar;revisitar;vb
revisor;revisor;sb
revista;revista;sb
revitalisar;revitalisar;vb
revitalisation;revitalisation;sb
revitar;revitar;vb
revival;revīval;sb
reviver;reviver;vb
revivificar;revivificar;vb
revivification;revivification;sb
reviviscente;reviviscente;adj
reviviscentia;reviviscentia;sb
reviviscer;reviviscer;vb
revocabile;revocābile;adj
revocabilitate;revocabilitate;sb
revocar;revocar;vb
revocation;revocation;sb
revocative;revocative;adj
revocator;revocator;sb
revocatori;revocatori;adj
revoco;revoco;sb
revolar;revolar;vb
revolta;revolta;sb
revoltante;revoltante;adj
revoltar;revoltar;vb
revolute;revolute;adj
revolution;revolution;sb
revolutionar;revolutionar;vb
revolutionari;revolutionari;adj
revolutionario;revolutionario;sb
revolutionarismo;revolutionarismo;sb
revolver;revolver;sb
revolver;revolver;vb
revomitar;revomitar;vb
revotar;revotar;vb
revulsar;revulsar;vb
revulsion;revulsion;sb
revulsive;revulsive;adj
rewriter;rēwriter;sb
rewriting;rēwriting;sb
rexismo;rexismo;sb
rexista;rexista;sb
rhabdocarpe;rhabdocarpe;adj
rhabdologia;rhabdologīa;sb
rhabdologic;rhabdolōgic;adj
rhabdomante;rhabdomante;sb
rhabdomantia;rhabdomantīa;sb
rhabdomantic;rhabdomāntic;adj
rhabdomantico;rhabdomāntico;sb
rhabdophylle;rhabdophȳlle;adj
rhachialgia;rhachialgīa;sb
rhachidee;rhachidee;adj
rhachis;rhāchis;sb
rhachitic;rhachītic;adj
rhachitico;rhachītico;sb
rhachitis;rhachītis;sb
rhachitismo;rhachitismo;sb
rhachitomia;rhachitomīa;sb
rhamnaceas;rhamnāceas;sb pl
rhamno;rhamno;sb
rhapsodia;rhapsodīa;sb
rhapsodic;rhapsōdic;adj
rhapsodista;rhapsodista;sb
rhapsodo;rhapsodo;sb
rhapsodomantia;rhapsodomantīa;sb
rhenan;rhenan;adj
Rhenania;Rhenania;sb npr
rhenium;rhēnium;sb
Rheno;Rheno;sb npr
rheogramma;rheogramma;sb
rheologia;rheologīa;sb
rheologic;rheolōgic;adj
rheologo;rheōlogo;sb
rheometro;rheōmetro;sb
rheophile;rheōphile;adj
rheophoro;rheōphoro;sb
rheoscopic;rheoscōpic;adj
rheoscopio;rheoscopio;sb
rheostatic;rheostātic;adj
rheostato;rheōstato;sb
rheotomo;rheōtomo;sb
rheotropismo;rheotropismo;sb
rhesus;rhēsus;sb
Rhetia;Rhetia;sb npr
rhetian;rhetian;adj
rhetic;rhētic;adj
rhetico;rhētico;sb
rheto;rheto;sb
rhetor;rhetor;sb
rhetoric;rhetōric;adj
rhetorica;rhetōrica;sb
rhetorico;rhetōrico;sb
rhetoroman;rhetoroman;adj
rhetoromano;rhetoromano;sb
rheubarbaro;rheubārbaro;sb
rheuma;rheuma;sb
rheumatic;rheumātic;adj
rheumatico;rheumātico;sb
rheumatisar;rheumatisar;vb
rheumatismo;rheumatismo;sb
rheumatoide;rheumatōide;adj
rheumatologia;rheumatologīa;sb
rheumatologic;rheumatolōgic;adj
rheumatologista;rheumatologista;sb
rheumatologo;rheumatōlogo;sb
rhinal;rhinal;adj
rhinalgia;rhinalgīa;sb
rhinantho;rhinantho;sb
rhinencephalo;rhinencēphalo;sb
rhinitis;rhinītis;sb
rhinocerote;rhinocerote;sb
rhinolaryngitis;rhinolaryngītis;sb
rhinologia;rhinologīa;sb
rhinologic;rhinolōgic;adj
rhinologista;rhinologista;sb
rhinologo;rhinōlogo;sb
rhinolopho;rhinolopho;sb
rhinopharynge;rhinopharynge;sb
rhinopharyngee;rhinopharyngēe;adj
rhinopharyngitis;rhinopharyngītis;sb
rhinoplastia;rhinoplastīa;sb
rhinoplastic;rhinoplāstic;adj
rhinorrhea;rhinorrhēa;sb
rhinoscopia;rhinoscopīa;sb
rhinoscopic;rhinoscōpic;adj
rhinoscopio;rhinoscopio;sb
rhinovirus;rhinovīrus;sb
rhizobio;rhizobio;sb
rhizocarpe;rhizocarpe;adj
rhizocaule;rhizocāule;adj
rhizogenese;rhizogēnese;sb
rhizogenesis;rhizogēnesis;sb
rhizoide;rhizōide;sb
rhizoma;rhizoma;sb
rhizomatose;rhizomatose;adj
rhizophage;rhizōphaghe;adj
rhizophoro;rhizōphoro;sb
rhizophylle;rhizophȳlle;adj
rhizopode;rhizōpode;adj
rhizopodo;rhizōpodo;sb
rhizosphera;rhizosphera;sb
rhizostoma;rhizōstoma;sb
rhizotomia;rhizotomīa;sb
rho;rho;sb
rhodamina;rhodamina;sb
Rhodano;Rhōdano;sb npr
rhodeo;rhodeo;sb
Rhodesia;Rhodesia;sb npr
rhodesian;rhodesian;adj
rhodesiano;rhodesiano;sb
rhodian;rhodian;adj
rhodiano;rhodiano;sb
rhodic;rhōdic;adj
rhodie;rhodie;adj
rhodio;rhodio;sb
rhodium;rhōdium;sb
rhodobractee;rhodobractee;adj
rhodocarpe;rhodocarpe;adj
rhodochrosite;rhodochrosite;sb
rhododendro;rhododendro;sb
rhodonite;rhodonite;sb
rhodopetale;rhodopetale;adj
rhodophylle;rhodophȳlle;adj
rhodophytos;rhodōphytos;sb pl
rhodopsina;rhodopsina;sb
rhodora;rhodora;sb
Rhodos;Rhōdos;sb npr
rhodosepale;rhodosepale;adj
rhodosperme;rhodosperme;adj
rhombencephalo;rhombencēphalo;sb
rhombic;rhōmbic;adj
rhombifoliate;rhombifoliate;adj
rhombifolie;rhombifolie;adj
rhombiforme;rhombiforme;adj
rhombipetale;rhombipetale;adj
rhombo;rhombo;sb
rhombododecahedro;rhombododecahedro;sb
rhombohedric;rhombohēdric;adj
rhombohedro;rhombohedro;sb
rhomboidal;rhomboidal;adj
rhomboide;rhombōide;adj
rhomboido;rhomboido;sb
rhotacismo;rhotacismo;sb
rhumbo;rhumbo;sb
rhynchite;rhynchite;sb
rhynchocarpe;rhynchocarpe;adj
rhynchophylle;rhynchophȳlle;adj
rhynchospora;rhynchōspora;sb
rhyolite;rhyolite;sb 
rhythmar;rhythmar;vb
rhythmic;rhȳthmic;adj
rhythmica;rhȳthmica;sb
rhythmicitate;rhythmicitate;sb
rhythmo;rhythmo;sb
rhytidoma;rhytidoma;sb
rhyton;rhyton;sb
ria;ria;sb
rial;rial;sb
ribes;rībes;sb
ribesiaceas;ribesiāceas;sb pl
riboflavina;riboflavina;sb
ribonuclease;ribonuclease;sb
ribonucleic;ribonuclēic;adj
ribonucleoproteina;ribonucleoproteina;sb
ribosa;ribosa;sb
ribosoma;ribosoma;sb
ribosomal;ribosomal;adj
ribosomic;ribosōmic;adj
ribovirus;ribovīrus;sb
ribozyma;ribozyma;sb
ric;rīc;adj
Ricardo;Ricardo;sb npr
ricchessa;ricchessa;sb
ricco;ricco;sb
ricercare;ricercare;sb
Richter;Richter;sb npr
ricina;ricina;sb
ricinismo;ricinismo;sb
ricino;rīcino;sb
rickettsia;rickettsia;sb
rickettsiose;rickettsiose;sb
rickettsiosis;rickettsiōsis;sb
ricochetar;ricośhetar;vb
ricochete;ricośhete;sb
ricotta;ricotta;sb
rictus;rīctus;sb
rider;rider;vb
ridicule;ridīcule;adj
ridiculessa;ridiculessa;sb
ridiculisar;ridiculisar;vb
ridiculitate;ridiculitate;sb
ridiculo;ridīculo;sb
riel;riel;sb
riemannian;riemannian;adj
riesling;rīēsling;sb
rift;rift;sb
riga;riga;sb
rigar;rigar;vb
rigatorio;rigatorio;sb
rigaudon;rigaudon;sb
rigide;rīgide;adj
rigidicaule;rigidicāule;adj
rigidificar;rigidificar;vb
rigidiflor;rigidiflor;adj
rigidifolie;rigidifolie;adj
rigidir;rigidir;vb
rigiditate;rigiditate;sb
rigor;rigor;sb
rigorismo;rigorismo;sb
rigorista;rigorista;adj
rigorista;rigorista;sb
rigoristic;rigorīstic;adj
rigorose;rigorose;adj
rigorositate;rigorositate;sb
rigoroso;rigoroso;adv
rima;rima;sb
rimar;rimar;vb
rimario;rimario;sb
rimate;rimate;adj
rimator;rimator;sb
rinciage;rinciaje;sb
rinciamento;rinciamento;sb
rinciar;rinciar;vb
rinciator;rinciator;sb
rinforzando;rinforzando;adv
ring;ring;sb
ripa;ripa;sb
ripari;ripari;adj
ripicola;ripīcola;sb
ripicole;ripīcole;adj
riposta;riposta;sb
ripostar;ripostar;vb
ripple-mark;ripple-mark;sb
ripuari;ripuari;adj
ris;rīs;sb
risada;risada;sb
riscar;riscar;vb
risco;risco;sb
riscose;riscose;adj
riseria;riserīa;sb
risibile;risībile;adj
risibilitate;risibilitate;sb
risicultor;risicultor;sb
risicultura;risicultura;sb
risiera;risiera;sb
risma;risma;sb
riso;riso;sb
risorio;risorio;sb
risotto;risotto;sb
rissole;rissole;sb
ritardando;ritardando;sb, adv
ritenuto;ritenuto;sb, adv
rito;rito;sb
ritornello;ritornello;sb
ritual;ritual;adj
ritual;ritual;sb
ritualisar;ritualisar;vb
ritualisation;ritualisation;sb
ritualismo;ritualismo;sb
ritualista;ritualista;adj
ritualista;ritualista;sb
ritualistic;ritualīstic;adj
ritualitate;ritualitate;sb
rival;rival;adj
rival;rival;sb
rivalisar;rivalisar;vb
rivalitate;rivalitate;sb
rivetage;rivetaje;sb
rivetar;rivetar;vb
rivetator;rivetator;sb
rivete;rivete;sb
rivetto;rivetto;sb
riviera;riviera;sb
rivo;rivo;sb
rivularia;rivularia;sb
rixa;rixa;sb
rixar;rixar;vb
rixdale;rixdale;sb
RNA;RNA;sb
roastbeef;rōāstbeef;sb
roba;roba;sb
robamento;robamento;sb
robar;robar;vb
robator;robator;sb
robinia;robinia;sb
roborante;roborante;adj
roborante;roborante;sb
roborar;roborar;vb
roboration;roboration;sb
roborative;roborative;sb
robore;robore;sb
roboreto;roboreto;sb
robot;robot;sb
robotic;robōtic;adj
robotica;robōtica;sb
robotisar;robotisar;vb
robotisation;robotisation;sb
robotomorphic;robotomōrphic;adj
roburite;roburite;sb
robuste;robuste;adj
robustessa;robustessa;sb
robustitate;robustitate;sb
roc;rōc;sb
rocaille;rocaille;sb
rocambolesc;rocambolēsc;adj
rocambula;rocāmbula;sb
rocar;rocar;vb
rocca;rocca;sb
roccata;roccata;sb
rocchetta;rocchetta;sb
rocchetto;rocchetto;sb
roccose;roccose;adj
rock;rock;sb
rock and roll;rock and roll;sb
rococo;rococō;adj
rococo;rococō;sb
rodage;rodaje;sb
rodar;rodar;vb
rodente;rodente;adj
rodente;rodente;sb
rodeo;rodēo;sb
roder;roder;vb
rodimento;rodimento;sb
roditor;roditor;sb
rodomontata;rodomontata;sb
Rodomonte;Rodomonte;sb npr
roenthenium;roenthēnium;sb
rogar;rogar;sb
rogation;rogation;sb
rogatori;rogatori;sb
rolamento;rolamento;sb
Rolando;Rolando;sb
rolante;rolante;adj
rolar;rolar;vb
rollmops;rollmōps;sb
roll-on-roll-off;roll-on-roll-off;sb
rolo;rolo;sb
Roma;Roma;sb npr
Romagna;Romagna;sb npr
romagnol;romagnol;adj
romagnolo;romagnolo;sb
romaic;romāic;adj
romaico;romāico;sb
roman;roman;adj
roman;roman;sb
romance;romance;adj
romance;romance;sb
romancero;romancero;sb
romancio;romancio;sb
romande;romande;adj
romanesc;romanēsc;adj
Romania;Romania;sb npr
romanian;romanian;adj
romaniano;romaniano;sb
romanic;romānic;adj
romanisar;romanisar;vb
romanisation;romanisation;sb
romanismo;romanismo;sb
romanista;romanista;sb
romano;romano;sb
romantic;romāntic;adj
romanticismo;romanticismo;sb
romantico;romāntico;sb
romantisar;romantisar;vb
Romulo;Rōmulo;sb npr
roncar;roncar;vb
roncator;roncator;sb
ronco;ronco;sb
ronda;ronda;sb
ronde;ronde;adj
rondeau;rondēāū;sb
rondella;rondella;sb
rondello;rondello;sb
rondo;rondo;sb
ronron;ronron;sb
ronronar;ronronar;vb
roquefort;roquefort;sb
Roquefort;Roquefort;sb npr
roral;roral;adj
rore;rore;sb
roriflue;roriflue;adj
rorippa;rorippa;sb
rorqual;rorqual;sb
Rorschach;Rorschach;sb npr
ros;rōs;sb
rosa;rosa;sb
rosaceas;rosāceas;sb pl
rosacee;rosacee;adj
rosacruce;rosacruce;adj
rosacruce;rosacruce;sb
rosacrucian;rosacrucian;adj
rosacruciano;rosacruciano;sb
rosalia;rosalia;sb
rosalina;rosalina;sb
rosanilina;rosanilina;sb
rosar;rosar;vb
rosario;rosario;sb
rosate;rosate;sb
rosee;rosee;adj
roseibractee;roseibractee;adj
roseiflor;roseiflor;adj
roseina;roseīna;sb
roseola;rosēola;sb
roseto;roseto;sb
rosetta;rosetta;sb
rosicultor;rosicultor;sb
rosicultura;rosicultura;sb
rosiflor;rosiflor;adj
rosmarino;rosmarino;sb
rossastre;rossastre;adj
rosse;rosse;adj
rossiniolo;rossiniolo;sb
rostimento;rostimento;sb
rostir;rostir;vb
rostite;rostite;adj
rostito;rostito;sb
rostral;rostral;adj
rostrate;rostrate;adj
rostrifere;rostrīfere;adj
rostriforme;rostriforme;adj
rostro;rostro;sb
rota;rota;sb
rotacee;rotacee;adj
rotar;rotar;vb
rotarian;rotarian;adj
rotariano;rotariano;sb
Rotary;Rotary;sb npr
rotation;rotation;sb
rotational;rotational;adj
rotative;rotative;adj
rotator;rotator;sb
rotatori;rotatori;adj
rotifero;rotīfero;sb
rotiforme;rotiforme;adj
rotisserie;rotisserie;sb
rotogravure;rotogravure;sb
rotor;rotor;sb
rotterdamese;rotterdamese;adj
rotterdamese;rotterdamese;sb
rottweiler;rōttweiler;sb
rotula;rōtula;sb
rotulee;rotulee;adj
rotulian;rotulian;adj
rotunda;rotunda;sb
rotundar;rotundar;vb
rotunde;rotunde;adj
rotundiflor;rotundiflor;adj
rotundifoliate;rotundifoliate;adj
rotundifolie;rotundifolie;adj
rotundilobe;rotundilobe;adj
rotunditate;rotunditate;sb
rotundo;rotundo;sb
rouge;rouge;sb
roulade;roulade;sb
roulette;roulette;sb
round;round;sb
route;route;sb
routinari;rutinari;adj
routine;rutine;sb
routinero;rutinero;sb
roux;roux;sb
royal;royal;adj
royalismo;royalismo;sb
royalista;royalista;adj
royalista;royalista;sb
royalties;rōyaltis;sb pl
Ruanda;Ruanda;sb npr
ruandese;ruandese;adj
ruandese;ruandese;sb
rubato;rubato;adv
rubeastre;rubeastre;adj
rubecula;rubēcula;sb
rubee;rubee;adj
rubefacer;rubefacer;vb
rubefaciente;rubefaciente;adj
rubefaction;rubefaction;sb
rubellite;rubellite;sb
rubenesc;rubenēsc;adj
rubeola;rubēola;sb
ruber;ruber;vb
rubescente;rubescente;adj
rubescer;rubescer;vb
rubeto;rubeto;sb
rubia;rubia;sb
rubiaceas;rubiāceas;sb pl
rubiacee;rubiacee;adj
Rubicon;Rūbicon;sb npr
rubicunde;rubicunde;adj
rubide;rubide;adj
rubidiflor;rubidiflor;adj
rubidium;rubīdium;sb
rubie;rubie;adj
rubie;rubie;sb
rubificar;rubificar;vb
rubigine;rubīgine;sb
rubiginose;rubiginose;adj
rubino;rubino;sb
rubirostre;rubirostre;adj
rublo;rublo;sb
rubo;rubo;sb
rubor;rubor;sb
rubre;rubre;adj
rubribractee;rubribractee;adj
rubrica;rubrīca;sb
rubricar;rubricar;vb
rubrication;rubrication;sb
rubricator;rubricator;sb
rubricaule;rubricāule;adj
rubricista;rubricista;sb
rubriflor;rubriflor;adj
rubrifolie;rubrifolie;adj
rubripede;rubrīpede;adj
ruche;ruche;sb
rucksack;rūcksack;sb
ructar;ructar;vb
ructator;ructator;sb
ructo;ructo;sb
rudbeckia;rudbeckia;sb
rude;rude;adj
ruderal;ruderal;adj
rudessa;rudessa;sb
rudimentari;rudimentari;adj
rudimento;rudimento;sb
ruffianar;ruffianar;vb
ruffianeria;ruffianerīa;sb
ruffianesc;ruffianēsc;adj
ruffiano;ruffiano;sb
ruga;ruga;sb
rugar;rugar;vb
rugby;rugby;sb
rugbyista;rugbyista;sb
rugir;rugir;vb
rugito;rugito;sb
